flavour,user_name,rating,title,review_description,date,country,cleaned_reviews,afinn_score,bing_score,nrc_score,sentiment_label,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
Crazy Cups Flavored Variety Pack Decaf,Dee Hamms,5.0,Taste excellent!,Great flavor for decafe coffee at a reasonable price! Arrived in good packaging!," March 8, 2021",the United States 🇺🇸,great flavor for decafe coffee at a reasonable price! arrived in good packaging!,6.0,6.0,5.0,Very Positive,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
Crazy Cups Flavored Variety Pack Decaf,Amazon Customer,5.0,Variety of decaf flavors,I love the variety of flavors in this decaf coffee. It's so hard to find all these flavors in any other brand of decaf. An they all taste so good.," May 30, 2020",the United States 🇺🇸,i love the variety of flavors in this decaf coffee. it's so hard to find all these flavors in any other brand of decaf. an they all taste so good.,5.0,2.0,2.0,Very Positive,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.2
Crazy Cups Flavored Variety Pack Decaf,Lisa Feustel,4.0,Love the flavor variety,Decent k-cups for the cost. Love the variety of flavors offered and the fact that they offer multi-packs that contain a mix of different flavors so you can try them all.," December 19, 2019",the United States 🇺🇸,decent k-cups for the cost. love the variety of flavors offered and the fact that they offer multi-packs that contain a mix of different flavors so you can try them all.,3.0,3.0,5.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,James Peck,4.0,Tastesgreat,it is great.," October 19, 2020",the United States 🇺🇸,it is great.,3.0,0.0,0.0,Slightly Positive,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222
Crazy Cups Flavored Variety Pack Decaf,Pam,4.0,Strong Coffee,"Good flavors, although the Chocolate Marshmallow did not meet with my expectations. It was too bitter!"," December 9, 2019",the United States 🇺🇸,"good flavors, although the chocolate marshmallow did not meet with my expectations. it was too bitter!",1.0,3.0,9.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Crazy Cups Flavored Variety Pack Decaf,Chi Mom,4.0,Good coffee,Like the flavors but doesn't want to pump out of the machine well," December 15, 2019",the United States 🇺🇸,like the flavors but doesn't want to pump out of the machine well,3.0,3.0,1.0,Very Positive,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2
Crazy Cups Flavored Variety Pack Decaf,Amazon Customer,4.0,good choices,all good," May 4, 2020",the United States 🇺🇸,all good,3.0,3.0,5.0,Very Positive,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2
Crazy Cups Flavored Variety Pack Decaf,linda zoppetti,4.0,Quality always,Consistently good," May 28, 2020",the United States 🇺🇸,consistently good,3.0,3.0,5.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,RMS,4.0,a rare decaf kcup that is good,I like bananas foster and oatmeal cookie," January 23, 2020",the United States 🇺🇸,i like bananas foster and oatmeal cookie,2.0,2.0,0.0,Very Positive,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2
Crazy Cups Flavored Variety Pack Decaf,Terry L,4.0,"Good value,good favor","Very good for decaf, like them all"," December 18, 2019",the United States 🇺🇸,"very good for decaf, like them all",5.0,5.0,5.0,Very Positive,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.25925925925925924,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.18518518518518517
Crazy Cups Flavored Variety Pack Decaf,rdl,4.0,Great decaf,"This tastes great for decaf...lots of flavors to choose from(6 different ones in a 24 count box)

These work perfectly in my krurig kexpress...for those that are having problems with this brand ""blowing up"" in their machine...don't just slap a pod in a nd c lose the lid..place your pod in the holder and press down firmly with your palm or 3 fingers until you hear a ""pop"" to ensure the bottom needle pierces the bottom.Then you can close the lid and brew as normal. I've never had any problems with these when doing this.If you are still worried then take a small pin and Pierce a hole in the top of the pod before closing the lid.This will ensure pressure inside pod will not be too high when brewing. Therfore I recommend this brand .btw get in a habit of placing your kpods in your machine this way on ALL brands of kpods and you'll never have any issues!"," January 29, 2022",the United States 🇺🇸,"this tastes great for decaf...lots of flavors to choose from(6 different ones in a 24 count box) these work perfectly in my krurig kexpress...for those that are having problems with this brand ""blowing up"" in their machine...don't just slap a pod in a nd c lose the lid..place your pod in the holder and press down firmly with your palm or 3 fingers until you hear a ""pop"" to ensure the bottom needle pierces the bottom.then you can close the lid and brew as normal. i've never had any problems with these when doing this.if you are still worried then take a small pin and pierce a hole in the top of the pod before closing the lid.this will ensure pressure inside pod will not be too high when brewing. therfore i recommend this brand .btw get in a habit of placing your kpods in your machine this way on all brands of kpods and you'll never have any issues!",4.0,4.0,24.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,dot,4.0,Decaf with flavor,"Box arrived a little beaten up. Coffee was not damaged. Even distribution of coffee, 12 cups of six different flavors. The pods hold up nicely in the Keurig."," December 13, 2020",the United States 🇺🇸,"box arrived a little beaten up. coffee was not damaged. even distribution of coffee, 12 cups of six different flavors. the pods hold up nicely in the keurig.",-5.0,-2.0,0.0,Very Negative,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Amazon Customer,3.0,Bad filters in the cups...,The flavors are great the only thing is I think this batch was a bad set of filters. We get coffee grounds in our coffee with every cup we pour... It's frustrating but manageable... Hopefully no else has to experience this...," April 4, 2020",the United States 🇺🇸,the flavors are great the only thing is i think this batch was a bad set of filters. we get coffee grounds in our coffee with every cup we pour... it's frustrating but manageable... hopefully no else has to experience this...,-1.0,-1.0,5.0,Slightly Positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Audra Nelson,3.0,alright,these are only decent. they do not always brew correctly in my keurig and usually come out very grainy. the taste is alright but a little artificial tasting.," May 28, 2020",the United States 🇺🇸,these are only decent. they do not always brew correctly in my keurig and usually come out very grainy. the taste is alright but a little artificial tasting.,0.0,0.0,0.0,Neutral,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222
Crazy Cups Flavored Variety Pack Decaf,ARV,3.0,taste great but dont work in my machine,They actually taste and smell really good but they don't work in my machine. I have to open them up and use an adaptor in order to brew them.," March 2, 2020",the United States 🇺🇸,they actually taste and smell really good but they don't work in my machine. i have to open them up and use an adaptor in order to brew them.,3.0,3.0,8.0,Very Positive,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25
Crazy Cups Flavored Variety Pack Decaf,Amc,3.0,Strong,Coffee is pretty strong.," November 25, 2020",the United States 🇺🇸,coffee is pretty strong.,3.0,1.0,4.0,Very Positive,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Customer,3.0,Box didn’t have 24 k cups,I was disappointed to find only 22 k cup pods in the box when it was delivered today.," March 27, 2020",the United States 🇺🇸,i was disappointed to find only 22 k cup pods in the box when it was delivered today.,-2.0,-2.0,4.0,Neutral,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Nodosha,2.0,Not impressed.,"I usually get the flavors in decaf they have. They were great. However I saw these Holiday flavors and wanted to try them. The only one I like is the nutty one, praline something. I will stick with the flavors in decaf. They were much better."," December 18, 2021",the United States 🇺🇸,"i usually get the flavors in decaf they have. they were great. however i saw these holiday flavors and wanted to try them. the only one i like is the nutty one, praline something. i will stick with the flavors in decaf. they were much better.",7.0,2.0,3.0,Very Positive,0.0,0.17647058823529413,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.17647058823529413
Crazy Cups Flavored Variety Pack Decaf,Stone Willow Mini Golden Doodles,2.0,Variety Pack???,"I ordered a variety pack of decaf pods but received only chocolate marshmallow pods. Chocolate is always good, but I really wanted a variety of flavors. Disappointment!"," April 28, 2022",the United States 🇺🇸,"i ordered a variety pack of decaf pods but received only chocolate marshmallow pods. chocolate is always good, but i really wanted a variety of flavors. disappointment!",1.0,0.0,9.0,Very Positive,0.05,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Crazy Cups Flavored Variety Pack Decaf,Richard Bayer,2.0,The k-cups explode and clog my keurig 2.0!,"The flavor of the decafs is very good. The problem is that they do not properly fit my keurig 2.0 as warranted online. When I made the decaf, it severely clogged my keurig and exploded coffee grounds inside the machine. We are using the k-cups by cutting them open and putting the ground decaf coffee into a French Press. Hardly as advertised! But the flavors are very good so we'll use it that way. It would be so much easier with the keurig!"," February 12, 2020",the United States 🇺🇸,"the flavor of the decafs is very good. the problem is that they do not properly fit my keurig 2.0 as warranted online. when i made the decaf, it severely clogged my keurig and exploded coffee grounds inside the machine. we are using the k-cups by cutting them open and putting the ground decaf coffee into a french press. hardly as advertised! but the flavors are very good so we'll use it that way. it would be so much easier with the keurig!",2.0,1.0,14.0,Very Positive,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.2
Crazy Cups Flavored Variety Pack Decaf,M.H.,2.0,good taste for decaf: pods blow up. Plastic won’t pierce,"great taste so far, a few grounds went into the coffee, UPDATE... the coffee is good but if your machine doesn’t pierce a hole they blow up. We blew up several in our coffee individual side. Horrible!!"," December 8, 2019",the United States 🇺🇸,"great taste so far, a few grounds went into the coffee, update... the coffee is good but if your machine doesn’t pierce a hole they blow up. we blew up several in our coffee individual side. horrible!!",3.0,6.0,6.0,Very Positive,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
Crazy Cups Flavored Variety Pack Decaf,Brendan Dunleavy,2.0,DOES NOT WITH WITH KEURIG 2.0,Good flavor but horrible design. They do not work in the Keurig 2.0 machines it stops most of the way through then you are left with coffee grounds in your coffee!," April 9, 2020",the United States 🇺🇸,good flavor but horrible design. they do not work in the keurig 2.0 machines it stops most of the way through then you are left with coffee grounds in your coffee!,-1.0,-1.0,9.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
Crazy Cups Flavored Variety Pack Decaf,Sally M.,2.0,Cheap coffee taste,Don’t care for this brand. Taste like cheap coffe," April 18, 2021",the United States 🇺🇸,don’t care for this brand. taste like cheap coffe,4.0,4.0,1.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,New England Girl,2.0,Save your money,No flavor," May 3, 2021",the United States 🇺🇸,no flavor,-1.0,-1.0,0.0,Slightly Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,dsd123,2.0,All taste the same,I didn’t think you could taste the flavors. They all taste the same to me.," November 19, 2020",the United States 🇺🇸,i didn’t think you could taste the flavors. they all taste the same to me.,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25
Crazy Cups Flavored Variety Pack Decaf,Red reader,2.0,Flavor less,Thin flavored and not wonderful at that !," June 10, 2020",the United States 🇺🇸,thin flavored and not wonderful at that !,4.0,4.0,4.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
